g_id,g_level,g_maxTick,g_seed,g_size,p1_id,p1_version,p1_lastTick,p1_score,p2_id,p2_version,p2_lastTick,p2_score,p3_id,p3_version,p3_lastTick,p3_score,p4_id,p4_version,p4_lastTick,p4_score
1637093566,3,1000,973,19,1,final_v3@600,1093,3075,2,final_v3@600,1093,3077,3,final_v3@600,1093,3077,4,local@600,1093,3395
1637094109,4,1000,429,21,1,final_v3@600,1112,3021,2,final_v3@600,1112,2973,3,final_v3@600,1112,2961,4,local@600,1112,3321
1637094672,8,1200,574,21,1,final_v3@600,1312,3055,2,final_v3@600,1312,3033,3,final_v3@600,1312,3095,4,local@600,1312,3081
1637095260,8,1200,79,21,1,final_v3@600,1312,3296,2,final_v3@600,1312,3326,3,final_v3@600,1312,3338,4,local@600,1312,3468
1637095857,6,900,737,21,1,final_v3@600,437,1458.9200439453125,2,final_v3@600,608,1842.280029296875,3,final_v3@600,9999,2013,4,local@600,437,1722.9200439453125
1637096179,9,1000,326,21,1,final_v3@600,1112,2677,2,final_v3@600,1112,2605,3,final_v3@600,1112,2623,4,local@600,1112,2487
1637093592,4,1000,326,21,1,final_v3@600,9999,2178,2,final_v3@600,292,906.0479736328125,3,final_v3@600,292,894.0479736328125,4,local@600,688,2145.072021484375
1637093968,10,800,427,15,1,final_v3@600,859,2595,2,final_v3@600,859,2395,3,final_v3@600,859,2449,4,local@600,859,2509
1637094374,5,850,116,17,1,final_v3@600,924,2620,2,final_v3@600,924,2608,3,final_v3@600,924,2656,4,local@600,924,2544
1637094799,10,800,142,15,1,final_v3@600,859,2631,2,final_v3@600,859,2531,3,final_v3@600,859,2603,4,local@600,859,2615
1637095223,8,1200,886,21,1,final_v3@600,379,762.47998046875,2,final_v3@600,379,762.47998046875,3,final_v3@600,379,822.47998046875,4,local@600,9999,1605
1637093617,7,800,8,21,1,final_v3@600,912,2463,2,final_v3@600,912,2789,3,final_v3@600,911,2783,4,local@600,912,2893
1637094086,8,1200,923,21,1,final_v3@600,1312,3595,2,final_v3@600,1312,3625,3,final_v3@600,1312,3637,4,local@600,1312,3591
1637094671,7,800,418,21,1,final_v3@600,912,2256,2,final_v3@600,912,2790,3,final_v3@600,912,2802,4,local@600,912,2952
1637095148,3,1000,512,19,1,final_v3@600,1093,3084,2,final_v3@600,1093,2944,3,final_v3@600,1093,2944,4,local@600,1093,3256
1637095685,7,800,655,21,1,final_v3@600,912,1995,2,final_v3@600,912,2401,3,final_v3@600,912,2491,4,local@600,912,3129
1637096160,2,900,36,9,1,final_v3@600,922,2881,2,final_v3@600,922,2881,3,final_v3@600,922,2983,4,local@600,922,3087
1637093601,9,1000,36,21,1,final_v3@600,1112,2661,2,final_v3@600,1112,2737,3,final_v3@600,1112,2719,4,local@600,1112,2659
