g_id,g_level,g_maxTick,g_seed,g_size,p1_id,p1_version,p1_lastTick,p1_score,p2_id,p2_version,p2_lastTick,p2_score,p3_id,p3_version,p3_lastTick,p3_score,p4_id,p4_version,p4_lastTick,p4_score
1637020511,3,1000,973,19,1,final_v2b@600,1091,1965,2,final_v2@600,1093,2367,3,final_v1@600,1093,2081,4,local@600,1093,2123
1637021028,4,1000,429,21,1,final_v2b@600,1110,2572,2,final_v2@600,1111,2190,3,final_v1@600,1111,2092,4,local@600,1111,2098
1637021559,8,1200,574,21,1,final_v2b@600,637,1195.43994140625,2,final_v2@600,1311,1935,3,final_v1@600,1310,2069,4,local@600,9999,2121
1637022132,8,1200,79,21,1,final_v2b@600,1310,1861,2,final_v2@600,1312,1897,3,final_v1@600,1311,2203,4,local@600,1312,1959
1637022697,6,900,737,21,1,final_v2b@600,1011,2567,2,final_v2@600,9999,2707,3,final_v1@600,1011,2305,4,local@600,1011,2465
1637023166,9,1000,326,21,1,final_v2b@600,1111,1974,2,final_v2@600,9999,1992,3,final_v1@600,1111,2010,4,local@600,1111,1560
1637020506,4,1000,326,21,1,final_v2b@600,1112,2520,2,final_v2@600,1111,2238,3,final_v1@600,1112,2736,4,local@600,1112,2106
1637021035,10,800,427,15,1,final_v2b@600,859,2812,2,final_v2@600,859,2792,3,final_v1@600,859,2884,4,local@600,859,2804
1637021446,5,850,116,17,1,final_v2b@600,363,749.4964599609375,2,final_v2@600,924,1562,3,final_v1@600,924,1434,4,local@600,924,1596
1637021861,10,800,142,15,1,final_v2b@600,560,1373.800048828125,2,final_v2@600,856,1843,3,final_v1@600,856,2067,4,local@600,9999,1889
1637022283,8,1200,886,21,1,final_v2b@600,1312,2011,2,final_v2@600,1311,1835,3,final_v1@600,1312,1731,4,local@600,1312,2327
1637020508,7,800,8,21,1,final_v2b@600,376,1113.6800537109375,2,final_v2@600,376,1605.6800537109375,3,final_v1@600,376,1701.6800537109375,4,local@600,9999,2442
1637020740,8,1200,923,21,1,final_v2b@600,1311,2614,2,final_v2@600,1312,2770,3,final_v1@600,1312,2856,4,local@600,1311,2752
1637021315,7,800,418,21,1,final_v2b@600,912,1922,2,final_v2@600,910,2458,3,final_v1@600,912,2910,4,local@600,912,2762
1637021796,3,1000,512,19,1,final_v2b@600,1093,2319,2,final_v2@600,1092,2151,3,final_v1@600,1093,2407,4,local@600,1093,2399
1637022337,7,800,655,21,1,final_v2b@600,912,2427,2,final_v2@600,912,3271,3,final_v1@600,243,1168.739990234375,4,local@600,912,3257
1637022812,2,900,36,9,1,final_v2b@600,568,1607.8800048828125,2,final_v2@600,466,1551.56005859375,3,final_v1@600,466,1345.56005859375,4,local@600,9999,1819
1637020456,9,1000,36,21,1,final_v2b@600,1112,2495,2,final_v2@600,1112,2669,3,final_v1@600,1111,2553,4,local@600,1112,2591
1637021005,4,1000,529,21,1,final_v2b@600,798,2155.912109375,2,final_v2@600,1112,2725,3,final_v1@600,1112,2949,4,local@600,1111,2653
1637021566,9,1000,429,21,1,final_v2b@600,888,1974.8719482421875,2,final_v2@600,1112,2213,3,final_v1@600,1112,2289,4,local@600,1112,2311
1637022082,3,1000,422,19,1,final_v2b@600,592,1819.248046875,2,final_v2@600,592,1803.248046875,3,final_v1@600,592,1899.248046875,4,local@600,9999,2330
1637022424,6,900,835,21,1,final_v2b@600,1010,2076,2,final_v2@600,1011,2456,3,final_v1@600,1012,2314,4,local@600,1012,2370
1637020524,7,800,517,21,1,final_v2b@600,454,1284.719970703125,2,final_v2@600,9999,2257,3,final_v1@600,911,2599,4,local@600,911,3037
1637020990,10,800,168,15,1,final_v2b@600,859,1933,2,final_v2@600,859,1819,3,final_v1@600,859,2031,4,local@600,859,1981
1637021379,10,800,583,15,1,final_v2b@600,859,2121,2,final_v2@600,859,1773,3,final_v1@600,859,2205,4,local@600,859,2025
1637021773,3,1000,89,19,1,final_v2b@600,1092,2150,2,final_v2@600,1093,2268,3,final_v1@600,1093,2390,4,local@600,1093,2180
1637022288,6,900,567,21,1,final_v2b@600,1012,2417,2,final_v2@600,1011,2365,3,final_v1@600,1012,2287,4,local@600,1012,2839
1637022767,9,1000,926,21,1,final_v2b@600,821,1325.2239990234375,2,final_v2@600,9999,2077,3,final_v1@600,1111,1845,4,local@600,1111,1927
1637020467,8,1200,926,21,1,final_v2b@600,821,1066.52001953125,2,final_v2@600,1312,2024,3,final_v1@600,1311,2040,4,local@600,1312,2164
1637021048,9,1000,856,21,1,final_v2b@600,583,1087.9520263671875,2,final_v2@600,1112,1850,3,final_v1@600,1112,1950,4,local@600,1111,2192
1637021559,4,1000,474,21,1,final_v2b@600,1112,1993,2,final_v2@600,1111,2145,3,final_v1@600,1112,1985,4,local@600,1112,2269
1637022120,10,800,838,15,1,final_v2b@600,859,2680,2,final_v2@600,228,527.0399780273438,3,final_v1@600,859,2800,4,local@600,859,2754
1637022529,8,1200,793,21,1,final_v2b@600,1084,2324.080078125,2,final_v2@600,964,1913.6800537109375,3,final_v1@600,502,984.239990234375,4,local@600,9999,2388
1637020512,7,800,829,21,1,final_v2b@600,911,1969,2,final_v2@600,9999,2241,3,final_v1@600,905,2405,4,local@600,911,2693
1637020977,7,800,919,21,1,final_v2b@600,911,1842,2,final_v2@600,912,2356,3,final_v1@600,911,2416,4,local@600,912,3226
1637021433,5,850,457,17,1,final_v2b@600,924,1920,2,final_v2@600,924,1746,3,final_v1@600,924,1806,4,local@600,924,2072
1637021847,9,1000,105,21,1,final_v2b@600,1110,1951,2,final_v2@600,1111,1797,3,final_v1@600,1110,2053,4,local@600,1111,1979
1637022337,4,1000,700,21,1,final_v2b@600,1112,2321,2,final_v2@600,1112,2183,3,final_v1@600,1112,2229,4,local@600,1112,2211
1637022862,6,900,841,21,1,final_v2b@600,1011,2592,2,final_v2@600,1012,2202,3,final_v1@600,605,1850.800048828125,4,local@600,1012,2604
1637020462,10,800,841,15,1,final_v2b@600,858,1686,2,final_v2@600,859,1754,3,final_v1@600,859,1724,4,local@600,859,1672
1637020857,10,800,768,15,1,final_v2b@600,859,1927,2,final_v2@600,859,1667,3,final_v1@600,859,1973,4,local@600,859,1837
1637021235,8,1200,154,21,1,final_v2b@600,1310,1904,2,final_v2@600,1311,1796,3,final_v1@600,1311,2008,4,local@600,1311,1796
1637021810,6,900,260,21,1,final_v2b@600,1009,2244,2,final_v2@600,1011,2320,3,final_v1@600,1010,2336,4,local@600,1011,2376
1637022292,1,600,536,11,1,final_v2b@600,633,1310,2,final_v2@600,633,1510,3,final_v1@600,633,1334,4,local@600,633,1274
1637020511,2,900,981,9,1,final_v2b@600,922,2313,2,final_v2@600,922,2323,3,final_v1@600,922,2165,4,local@600,922,2271
1637020914,9,1000,763,21,1,final_v2b@600,1109,1974,2,final_v2@600,1111,1772,3,final_v1@600,1111,2030,4,local@600,1111,1864
1637021417,5,850,384,17,1,final_v2b@600,922,1422,2,final_v2@600,923,1816,3,final_v1@600,923,1654,4,local@600,923,1328
1637021826,1,600,884,11,1,final_v2b@600,633,1142,2,final_v2@600,633,1334,3,final_v1@600,632,1432,4,local@600,633,1372
1637022101,7,800,928,21,1,final_v2b@600,912,1618,2,final_v2@600,912,2190,3,final_v1@600,911,2592,4,local@600,912,2944
1637022572,5,850,344,17,1,final_v2b@600,923,1953,2,final_v2@600,923,1905,3,final_v1@600,923,1953,4,local@600,923,1821
1637020552,2,900,531,9,1,final_v2b@600,920,1618,2,final_v2@600,921,1894,3,final_v1@600,921,1782,4,local@600,919,1498
1637020974,4,1000,426,21,1,final_v2b@600,1112,2475,2,final_v2@600,1111,2573,3,final_v1@600,1112,2323,4,local@600,1112,2281
1637021511,5,850,641,17,1,final_v2b@600,628,1226.390625,2,final_v2@600,922,1804,3,final_v1@600,922,1812,4,local@600,9999,1760
1637021930,5,850,773,17,1,final_v2b@600,924,1596,2,final_v2@600,924,1614,3,final_v1@600,924,1854,4,local@600,924,1572
1637022352,9,1000,933,21,1,final_v2b@600,1111,2156,2,final_v2@600,1111,2094,3,final_v1@600,1110,1990,4,local@600,1111,1972
1637022869,5,850,673,17,1,final_v2b@600,924,1728,2,final_v2@600,924,1532,3,final_v1@600,922,1450,4,local@600,924,1514
1637020504,2,900,673,9,1,final_v2b@600,922,2570,2,final_v2@600,922,2600,3,final_v1@600,921,2508,4,local@600,922,2474
1637020903,7,800,809,21,1,final_v2b@600,910,1920,2,final_v2@600,911,2328,3,final_v1@600,911,2546,4,local@600,911,3326
1637021380,2,900,114,9,1,final_v2b@600,921,1740,2,final_v2@600,921,2072,3,final_v1@600,921,1752,4,local@600,920,1716
1637021782,4,1000,319,21,1,final_v2b@600,1110,2450,2,final_v2@600,1110,2102,3,final_v1@600,1110,2496,4,local@600,9999,2192
1637022316,4,1000,950,21,1,final_v2b@600,1112,2267,2,final_v2@600,1111,2397,3,final_v1@600,1111,2471,4,local@600,1112,2177
1637020536,4,1000,300,21,1,final_v2b@600,1112,2404,2,final_v2@600,1112,2226,3,final_v1@600,1111,2476,4,local@600,1111,2234
1637021075,10,800,716,15,1,final_v2b@600,858,1835,2,final_v2@600,858,2015,3,final_v1@600,858,1993,4,local@600,9999,1717
1637021466,5,850,590,17,1,final_v2b@600,924,1758,2,final_v2@600,924,1668,3,final_v1@600,923,1692,4,local@600,924,1610
1637021881,10,800,62,15,1,final_v2b@600,475,1047.5,2,final_v2@600,859,1724,3,final_v1@600,859,2058,4,local@600,859,1784
1637022267,1,600,236,11,1,final_v2b@600,631,1036,2,final_v2@600,633,1124,3,final_v1@600,633,1186,4,local@600,558,1019.9199829101562
1637022543,4,1000,388,21,1,final_v2b@600,1111,2426,2,final_v2@600,9999,2174,3,final_v1@600,1111,2476,4,local@600,1110,2004
