g_id,g_level,g_maxTick,g_seed,g_size,p1_id,p1_version,p1_lastTick,p1_score,p2_id,p2_version,p2_lastTick,p2_score,p3_id,p3_version,p3_lastTick,p3_score,p4_id,p4_version,p4_lastTick,p4_score
1637333061,3,1000,297,19,1,local@150,9999,1368,2,local@150,424,1139.0560302734375,3,final_v7b@150,447,1202.3680419921875,4,final_v7b@150,447,1148.3680419921875
1637333137,4,1000,675,21,1,local@150,819,1884.93603515625,2,local@150,512,1262.72802734375,3,final_v7b@150,819,2138.93603515625,4,final_v7b@150,9999,1871
1637333272,8,1200,68,21,1,local@150,9999,1120,2,local@150,571,634.52001953125,3,final_v7b@150,723,966.760009765625,4,final_v7b@150,670,882.4000244140625
1637333064,8,1200,973,21,1,local@150,331,375.7200012207031,2,local@150,9999,1194,3,final_v7b@150,675,1055,4,final_v7b@150,675,1133
1637333174,6,900,429,21,1,local@150,203,640.47998046875,2,local@150,9999,726,3,final_v7b@150,203,822.47998046875,4,final_v7b@150,172,679.52001953125
1637333210,9,1000,574,21,1,local@150,315,637.3599853515625,2,local@150,315,649.3599853515625,3,final_v7b@150,586,1068.384033203125,4,final_v7b@150,586,1024.384033203125
1637333048,4,1000,574,21,1,local@150,9999,1518,2,local@150,367,914.8480224609375,3,final_v7b@150,256,664.864013671875,4,final_v7b@150,400,1201.5999755859375
1637333115,10,800,79,15,1,local@150,182,854.760009765625,2,local@150,148,578.6400146484375,3,final_v7b@150,148,404.6400146484375,4,final_v7b@150,9999,600
1637333047,5,850,326,17,1,local@150,922,1368,2,local@150,921,1224,3,final_v7b@150,922,1570,4,final_v7b@150,917,1534
1637333200,10,800,427,15,1,local@150,557,1301.260009765625,2,local@150,557,1295.260009765625,3,final_v7b@150,478,857.0399780273438,4,final_v7b@150,557,713.260009765625
1637333293,8,1200,116,21,1,local@150,750,974,2,local@150,758,908.9600219726562,3,final_v7b@150,758,1062.9599609375,4,final_v7b@150,531,821.719970703125
1637333052,7,800,142,21,1,local@150,9999,2610,2,local@150,455,2085.89990234375,3,final_v7b@150,374,1243.3199462890625,4,final_v7b@150,219,669.4199829101562
1637333128,8,1200,886,21,1,local@150,471,714.52001953125,2,local@150,9999,1212,3,final_v7b@150,419,582.280029296875,4,final_v7b@150,419,624.280029296875
1637333207,7,800,281,21,1,local@150,910,2448,2,local@150,9999,2238,3,final_v7b@150,249,926.8200073242188,4,final_v7b@150,252,1113.3599853515625
1637333039,3,1000,8,19,1,local@150,9999,1050,2,local@150,275,827.5999755859375,3,final_v7b@150,335,914.239990234375,4,final_v7b@150,335,896.239990234375
1637333096,7,800,923,21,1,local@150,498,1788.6400146484375,2,local@150,9999,2115,3,final_v7b@150,253,862.5399780273438,4,final_v7b@150,253,826.5399780273438
1637333179,2,900,418,9,1,local@150,494,1093.0400390625,2,local@150,494,1093.0400390625,3,final_v7b@150,549,1233.8399658203125,4,final_v7b@150,549,1221.8399658203125
1637333067,9,1000,418,21,1,local@150,404,770.176025390625,2,local@150,404,808.176025390625,3,final_v7b@150,609,1147.696044921875,4,final_v7b@150,609,1141.696044921875
1637333156,4,1000,512,21,1,local@150,467,1227.248046875,2,local@150,773,1629.31201171875,3,final_v7b@150,427,1113.488037109375,4,final_v7b@150,9999,2054
1637333035,9,1000,36,21,1,local@150,1110,1218,2,local@150,1110,1116,3,final_v7b@150,960,1908.239990234375,4,final_v7b@150,960,1770.239990234375
1637333216,3,1000,529,19,1,local@150,9999,1560,2,local@150,582,1221.8079833984375,3,final_v7b@150,546,1324.6240234375,4,final_v7b@150,546,1270.6240234375
1637333313,6,900,429,21,1,local@150,9999,1922,2,local@150,614,1790.239990234375,3,final_v7b@150,578,1116.47998046875,4,final_v7b@150,578,1498.47998046875
1637333109,7,800,422,21,1,local@150,340,1267.199951171875,2,local@150,9999,1362,3,final_v7b@150,326,996.6799926757812,4,final_v7b@150,326,828.6799926757812
1637333168,10,800,835,15,1,local@150,373,1105.1400146484375,2,local@150,9999,1278,3,final_v7b@150,252,507.3599853515625,4,final_v7b@150,252,303.3599853515625
1637333230,10,800,658,15,1,local@150,130,505.3999938964844,2,local@150,130,517.4000244140625,3,final_v7b@150,858,1540,4,final_v7b@150,858,1520
