g_id,g_level,g_maxTick,g_seed,g_size,p1_id,p1_version,p1_lastTick,p1_score,p2_id,p2_version,p2_lastTick,p2_score,p3_id,p3_version,p3_lastTick,p3_score,p4_id,p4_version,p4_lastTick,p4_score
1636919240,3,1000,973,19,1,final_v2@600,1092,2424,2,final_v1@600,1092,2320,3,semifinal@600,1092,1182,4,semifinal@600,1092,1218
1636919768,4,1000,429,21,1,final_v2@600,1110,2362,2,final_v1@600,1110,2506,3,semifinal@600,1112,1778,4,semifinal@600,1112,1718
1636920337,8,1200,574,21,1,final_v2@600,1310,2372,2,final_v1@600,1310,2160,3,semifinal@600,1312,1436,4,semifinal@600,1312,1436
1636920928,8,1200,79,21,1,final_v2@600,1310,2394,2,final_v1@600,1307,2310,3,semifinal@600,1312,1416,4,semifinal@600,1312,1428
1636921519,6,900,737,21,1,final_v2@600,293,1014.8800048828125,2,final_v1@600,1011,2292,3,semifinal@600,1012,2782,4,semifinal@600,1012,3002
1636922015,9,1000,326,21,1,final_v2@600,1111,2438,2,final_v1@600,1112,2178,3,semifinal@600,1112,1324,4,semifinal@600,1112,1396
1636919244,4,1000,326,21,1,final_v2@600,1111,2688,2,final_v1@600,1112,2636,3,semifinal@600,1112,1888,4,semifinal@600,1112,1828
1636919803,10,800,427,15,1,final_v2@600,858,1964,2,final_v1@600,858,1900,3,semifinal@600,859,1252,4,semifinal@600,859,1208
1636920204,5,850,116,17,1,final_v2@600,924,2004,2,final_v1@600,924,1818,3,semifinal@600,924,1176,4,semifinal@600,924,1194
1636920634,10,800,142,15,1,final_v2@600,859,2109,2,final_v1@600,859,2065,3,semifinal@600,858,1555,4,semifinal@600,858,1507
1636921039,8,1200,886,21,1,final_v2@600,1312,2132,2,final_v1@600,1312,2304,3,semifinal@600,1312,1628,4,semifinal@600,1312,1628
1636919245,7,800,8,21,1,final_v2@600,910,2117,2,final_v1@600,910,2837,3,semifinal@600,912,2471,4,semifinal@600,912,2543
1636919738,8,1200,923,21,1,final_v2@600,1310,2496,2,final_v1@600,1310,2616,3,semifinal@600,1312,1520,4,semifinal@600,1312,1540
1636920321,7,800,418,21,1,final_v2@600,912,2527,2,final_v1@600,912,2687,3,semifinal@600,911,2177,4,semifinal@600,911,2249
1636920832,3,1000,512,19,1,final_v2@600,1091,2528,2,final_v1@600,9999,2532,3,semifinal@600,1092,1634,4,semifinal@600,1092,1658
1636921371,7,800,655,21,1,final_v2@600,912,1850,2,final_v1@600,912,2772,3,semifinal@600,912,2314,4,semifinal@600,912,2256
1636921864,2,900,36,9,1,final_v2@600,921,2150,2,final_v1@600,921,2022,3,semifinal@600,916,1778,4,semifinal@600,916,1778
1636919247,9,1000,36,21,1,final_v2@600,1110,2088,2,final_v1@600,1110,1910,3,semifinal@600,1112,1394,4,semifinal@600,1112,1616
1636919768,4,1000,529,21,1,final_v2@600,1110,2640,2,final_v1@600,1110,2616,3,semifinal@600,1112,1890,4,semifinal@600,1112,1830
1636920342,9,1000,429,21,1,final_v2@600,1112,2194,2,final_v1@600,1112,2088,3,semifinal@600,1112,1222,4,semifinal@600,1112,1204
1636920869,3,1000,422,19,1,final_v2@600,1092,2595,2,final_v1@600,1092,2189,3,semifinal@600,466,882.10400390625,4,semifinal@600,1092,1593
1636921409,6,900,835,21,1,final_v2@600,1011,2454,2,final_v1@600,1008,2480,3,semifinal@600,1012,2232,4,semifinal@600,1012,2266
1636919248,7,800,517,21,1,final_v2@600,912,2103,2,final_v1@600,912,3003,3,semifinal@600,911,2361,4,semifinal@600,911,2433
1636919758,10,800,168,15,1,final_v2@600,859,2022,2,final_v1@600,859,1902,3,semifinal@600,859,1434,4,semifinal@600,859,1446
1636920181,10,800,583,15,1,final_v2@600,858,1952,2,final_v1@600,858,1834,3,semifinal@600,859,1350,4,semifinal@600,859,1284
