g_id,g_level,g_maxTick,g_seed,g_size,p1_id,p1_version,p1_lastTick,p1_score,p2_id,p2_version,p2_lastTick,p2_score,p3_id,p3_version,p3_lastTick,p3_score,p4_id,p4_version,p4_lastTick,p4_score
1637134303,3,1000,973,19,1,final_v2@600,1093,2682,2,final_v3@600,1093,2320,3,final_v4@600,1093,2970,4,local@600,1093,2396
1637134825,4,1000,429,21,1,final_v2@600,1112,2444,2,final_v3@600,1112,2534,3,final_v4@600,1112,2400,4,local@600,1112,2370
1637135358,8,1200,574,21,1,final_v2@600,1312,2670,2,final_v3@600,1312,2590,3,final_v4@600,1312,2618,4,local@600,1312,2674
1637135922,8,1200,79,21,1,final_v2@600,1312,2766,2,final_v3@600,1312,2766,3,final_v4@600,1312,2826,4,local@600,1312,2850
1637136490,6,900,737,21,1,final_v2@600,479,1813.6400146484375,2,final_v3@600,1012,2769,3,final_v4@600,269,982.0399780273438,4,local@600,1012,2163
1637136959,9,1000,326,21,1,final_v2@600,1109,2119,2,final_v3@600,1112,1977,3,final_v4@600,1112,2157,4,local@600,1112,2339
1637134325,4,1000,326,21,1,final_v2@600,941,2147.50390625,2,final_v3@600,1112,2438,3,final_v4@600,1112,2356,4,local@600,1112,2758
1637134858,10,800,427,15,1,final_v2@600,859,2021,2,final_v3@600,859,1931,3,final_v4@600,859,1991,4,local@600,859,2109
1637135252,5,850,116,17,1,final_v2@600,924,2259,2,final_v3@600,924,2285,3,final_v4@600,924,2285,4,local@600,924,2291
1637135671,10,800,142,15,1,final_v2@600,859,2375,2,final_v3@600,859,2355,3,final_v4@600,859,2379,4,local@600,859,2599
1637136081,8,1200,886,21,1,final_v2@600,1312,2445,2,final_v3@600,1312,2661,3,final_v4@600,1312,2529,4,local@600,1312,2541
1637134309,7,800,8,21,1,final_v2@600,9999,2426,2,final_v3@600,911,2410,3,final_v4@600,446,2074.280029296875,4,local@600,452,1911.3599853515625
1637134776,8,1200,923,21,1,final_v2@600,1312,2868,2,final_v3@600,1312,2800,3,final_v4@600,1312,2824,4,local@600,1312,2836
1637135343,7,800,418,21,1,final_v2@600,911,2006,2,final_v3@600,912,2312,3,final_v4@600,912,2930,4,local@600,912,2592
1637135824,3,1000,512,19,1,final_v2@600,1093,2632,2,final_v3@600,1093,2480,3,final_v4@600,1093,2534,4,local@600,1093,2806
1637136342,7,800,655,21,1,final_v2@600,912,2149,2,final_v3@600,408,1500.43994140625,3,final_v4@600,912,2889,4,local@600,545,2081.10009765625
1637136815,2,900,36,9,1,final_v2@600,922,3137,2,final_v3@600,922,3081,3,final_v4@600,922,3151,4,local@600,922,3147
1637134316,9,1000,36,21,1,final_v2@600,1111,2471,2,final_v3@600,1112,2377,3,final_v4@600,1112,2429,4,local@600,1112,2371
1637134833,4,1000,529,21,1,final_v2@600,1111,2253,2,final_v3@600,1112,2511,3,final_v4@600,1112,2493,4,local@600,1112,2679
1637135373,9,1000,429,21,1,final_v2@600,1112,2136,2,final_v3@600,1111,2254,3,final_v4@600,1112,2134,4,local@600,1112,2188
1637135873,3,1000,422,19,1,final_v2@600,1093,2582,2,final_v3@600,1093,2502,3,final_v4@600,1093,2510,4,local@600,1093,2798
1637136386,6,900,835,21,1,final_v2@600,1012,3022,2,final_v3@600,1012,3292,3,final_v4@600,135,351.6000061035156,4,local@600,1012,3364
1637134317,7,800,517,21,1,final_v2@600,911,1991,2,final_v3@600,911,2843,3,final_v4@600,912,2577,4,local@600,912,2365
1637134789,10,800,168,15,1,final_v2@600,858,2122,2,final_v3@600,858,2084,3,final_v4@600,858,2192,4,local@600,9999,2134
1637135181,10,800,583,15,1,final_v2@600,857,1974,2,final_v3@600,859,2018,3,final_v4@600,859,2078,4,local@600,859,2222
1637135579,3,1000,89,19,1,final_v2@600,1093,2592,2,final_v3@600,1093,2624,3,final_v4@600,1093,2472,4,local@600,1093,2572
1637136092,6,900,567,21,1,final_v2@600,596,2145.360107421875,2,final_v3@600,1011,2448,3,final_v4@600,135,351.6000061035156,4,local@600,1011,3000
1637136586,9,1000,926,21,1,final_v2@600,1111,2088,2,final_v3@600,1112,1886,3,final_v4@600,1112,1928,4,local@600,1112,1994
1637134305,8,1200,926,21,1,final_v2@600,1312,3486,2,final_v3@600,1312,3438,3,final_v4@600,1312,3498,4,local@600,1312,3522
1637134895,9,1000,856,21,1,final_v2@600,1112,2238,2,final_v3@600,1112,2290,3,final_v4@600,1112,2416,4,local@600,1112,2320
1637135405,4,1000,474,21,1,final_v2@600,9999,2663,2,final_v3@600,1111,2741,3,final_v4@600,1111,2841,4,local@600,605,1738.1199951171875
1637135952,10,800,838,15,1,final_v2@600,859,2338,2,final_v3@600,859,2126,3,final_v4@600,859,2114,4,local@600,859,2350
1637136351,8,1200,793,21,1,final_v2@600,1312,2698,2,final_v3@600,1312,2834,3,final_v4@600,1312,2622,4,local@600,1312,2998
1637134317,7,800,829,21,1,final_v2@600,911,2479,2,final_v3@600,9999,2569,3,final_v4@600,625,2251.5,4,local@600,625,2217.5
1637134806,7,800,919,21,1,final_v2@600,912,2739,2,final_v3@600,912,2735,3,final_v4@600,912,2313,4,local@600,912,2289
1637135272,5,850,457,17,1,final_v2@600,924,2334,2,final_v3@600,924,2168,3,final_v4@600,924,2288,4,local@600,924,2174
1637135695,9,1000,105,21,1,final_v2@600,1112,2024,2,final_v3@600,1112,2098,3,final_v4@600,1112,2038,4,local@600,460,850.239990234375
1637136183,4,1000,700,21,1,final_v2@600,276,992.7440185546875,2,final_v3@600,9999,2125,3,final_v4@600,1111,2031,4,local@600,373,1472.7120361328125
1637136706,6,900,841,21,1,final_v2@600,1012,2948,2,final_v3@600,1012,2916,3,final_v4@600,1012,2860,4,local@600,1012,3024
1637134312,10,800,841,15,1,final_v2@600,859,2475,2,final_v3@600,859,2397,3,final_v4@600,859,2457,4,local@600,859,2583
1637134717,10,800,768,15,1,final_v2@600,859,2222,2,final_v3@600,859,1998,3,final_v4@600,859,2058,4,local@600,859,2062
1637135102,8,1200,154,21,1,final_v2@600,1312,2829,2,final_v3@600,1312,2925,3,final_v4@600,1312,2817,4,local@600,1312,2949
