g_id,g_level,g_maxTick,g_seed,g_size,p1_id,p1_version,p1_lastTick,p1_score,p2_id,p2_version,p2_lastTick,p2_score,p3_id,p3_version,p3_lastTick,p3_score,p4_id,p4_version,p4_lastTick,p4_score
1637246042,3,1000,973,19,1,final_v3@600,1092,2392,2,final_v4@600,1092,2418,3,final_v5@600,1093,2362,4,local@600,1093,2684
1637246547,4,1000,429,21,1,final_v3@600,1111,2454,2,final_v4@600,1111,2460,3,final_v5@600,1112,2630,4,local@600,1112,2536
1637247092,8,1200,574,21,1,final_v3@600,1311,2662,2,final_v4@600,458,780.9600219726562,3,final_v5@600,1312,2674,4,local@600,1312,2618
1637247680,8,1200,79,21,1,final_v3@600,430,909.5999755859375,2,final_v4@600,430,909.5999755859375,3,final_v5@600,1312,2174,4,local@600,1312,2046
1637248239,6,900,737,21,1,final_v3@600,553,2159.47998046875,2,final_v4@600,457,1958.1199951171875,3,final_v5@600,194,780.0399780273438,4,local@600,9999,2343
1637248531,9,1000,326,21,1,final_v3@600,1111,2290,2,final_v4@600,1111,2344,3,final_v5@600,9999,2340,4,local@600,1111,2286
1637246116,4,1000,326,21,1,final_v3@600,675,1783.199951171875,2,final_v4@600,215,574.9600219726562,3,final_v5@600,1111,2326,4,local@600,1111,2716
1637246649,10,800,427,15,1,final_v3@600,859,2252,2,final_v4@600,859,2300,3,final_v5@600,859,2358,4,local@600,859,2130
1637247041,5,850,116,17,1,final_v3@600,924,1906,2,final_v4@600,344,742.2776489257812,3,final_v5@600,924,1946,4,local@600,924,2124
1637247459,10,800,142,15,1,final_v3@600,857,1894,2,final_v4@600,857,1962,3,final_v5@600,9999,1974,4,local@600,858,1882
1637247847,8,1200,886,21,1,final_v3@600,1312,2360,2,final_v4@600,1312,2468,3,final_v5@600,1312,2326,4,local@600,1312,2358
1637246058,7,800,8,21,1,final_v3@600,363,1010.3400268554688,2,final_v4@600,400,1581,3,final_v5@600,390,1763.199951171875,4,local@600,9999,2069
1637246308,8,1200,923,21,1,final_v3@600,1310,2562,2,final_v4@600,1311,2738,3,final_v5@600,1312,3078,4,local@600,1312,2758
1637246887,7,800,418,21,1,final_v3@600,912,2124,2,final_v4@600,912,2628,3,final_v5@600,912,2706,4,local@600,504,2460.719970703125
