g_id,g_level,g_maxTick,g_seed,g_size,p1_id,p1_version,p1_lastTick,p1_score,p2_id,p2_version,p2_lastTick,p2_score,p3_id,p3_version,p3_lastTick,p3_score,p4_id,p4_version,p4_lastTick,p4_score
1637045012,3,1000,973,19,1,final_v3@600,1093,2993,2,final_v3@600,1093,2993,3,final_v3@600,1093,2993,4,local@600,1093,3525
1637045552,4,1000,429,21,1,final_v3@600,1112,2954,2,final_v3@600,1112,2582,3,final_v3@600,1112,2582,4,local@600,1112,3026
1637046106,8,1200,574,21,1,final_v3@600,1312,3060,2,final_v3@600,1312,3048,3,final_v3@600,1312,3120,4,local@600,1312,3108
1637046698,8,1200,79,21,1,final_v3@600,1312,3331,2,final_v3@600,1312,3355,3,final_v3@600,1312,3431,4,local@600,1312,3371
1637047297,6,900,737,21,1,final_v3@600,1012,3072,2,final_v3@600,1012,3084,3,final_v3@600,1012,3348,4,local@600,1012,2928
1637047783,9,1000,326,21,1,final_v3@600,1112,2971,2,final_v3@600,1112,3027,3,final_v3@600,1112,2989,4,local@600,1112,2977
1637045036,4,1000,326,21,1,final_v3@600,1112,3077,2,final_v3@600,1112,2649,3,final_v3@600,1112,2649,4,local@600,1112,2949
1637045589,10,800,427,15,1,final_v3@600,859,2919,2,final_v3@600,859,2627,3,final_v3@600,859,2699,4,local@600,859,2687
1637046004,5,850,116,17,1,final_v3@600,345,622.4470825195312,2,final_v3@600,924,1608,3,final_v3@600,924,1776,4,local@600,924,1584
1637046418,10,800,142,15,1,final_v3@600,859,2859,2,final_v3@600,859,2759,3,final_v3@600,859,2831,4,local@600,859,2819
1637046847,8,1200,886,21,1,final_v3@600,1312,3633,2,final_v3@600,1312,3663,3,final_v3@600,1312,3675,4,local@600,1312,3693
1637044997,7,800,8,21,1,final_v3@600,912,2699,2,final_v3@600,912,3591,3,final_v3@600,912,2831,4,local@600,912,2795
1637045474,8,1200,923,21,1,final_v3@600,1312,3627,2,final_v3@600,1312,3615,3,final_v3@600,1312,3687,4,local@600,1312,3711
1637046055,7,800,418,21,1,final_v3@600,912,2633,2,final_v3@600,912,3417,3,final_v3@600,912,3191,4,local@600,912,3155
1637046586,3,1000,512,19,1,final_v3@600,1093,3198,2,final_v3@600,1093,3198,3,final_v3@600,1093,3198,4,local@600,1093,3246
1637047142,7,800,655,21,1,final_v3@600,912,2327,2,final_v3@600,912,2943,3,final_v3@600,912,2447,4,local@600,912,2411
1637047626,2,900,36,9,1,final_v3@600,922,3389,2,final_v3@600,922,3459,3,final_v3@600,922,3407,4,local@600,922,3401
1637044991,9,1000,36,21,1,final_v3@600,1112,2989,2,final_v3@600,1112,3021,3,final_v3@600,1112,2989,4,local@600,1112,2953
1637045549,4,1000,529,21,1,final_v3@600,1112,3156,2,final_v3@600,1112,3006,3,final_v3@600,1112,3006,4,local@600,1112,3420
1637046137,9,1000,429,21,1,final_v3@600,1112,2845,2,final_v3@600,1112,2877,3,final_v3@600,1112,2845,4,local@600,1112,2809
