g_id,g_level,g_maxTick,g_seed,g_size,p1_id,p1_version,p1_lastTick,p1_score,p2_id,p2_version,p2_lastTick,p2_score,p3_id,p3_version,p3_lastTick,p3_score,p4_id,p4_version,p4_lastTick,p4_score
1637329147,3,1000,297,19,1,local@150,9999,1476,2,local@150,433,1226.35205078125,3,final_v7b@150,433,1214.35205078125,4,final_v7b@150,433,1214.35205078125
1637329219,4,1000,675,21,1,local@150,480,1193.1199951171875,2,local@150,629,1712.5760498046875,3,final_v7b@150,629,1462.5760498046875,4,final_v7b@150,580,1437.52001953125
1637329319,8,1200,68,21,1,local@150,502,804.239990234375,2,local@150,502,830.239990234375,3,final_v7b@150,502,828.239990234375,4,final_v7b@150,502,858.239990234375
