g_id,g_level,g_maxTick,g_seed,g_size,p1_id,p1_version,p1_lastTick,p1_score,p2_id,p2_version,p2_lastTick,p2_score,p3_id,p3_version,p3_lastTick,p3_score,p4_id,p4_version,p4_lastTick,p4_score
1637330518,4,1000,574,21,1,local@150,545,1528.47998046875,2,local@150,9999,1592,3,final_v7b@150,399,877.4559936523438,4,final_v7b@150,400,931.5999755859375
1637330609,10,800,79,15,1,local@150,142,481.55999755859375,2,local@150,289,768.02001953125,3,final_v7b@150,142,205.55999755859375,4,final_v7b@150,9999,964
