g_id,g_level,g_maxTick,g_seed,g_size,p1_id,p1_version,p1_lastTick,p1_score,p2_id,p2_version,p2_lastTick,p2_score,p3_id,p3_version,p3_lastTick,p3_score,p4_id,p4_version,p4_lastTick,p4_score
1637166323,3,1000,973,19,1,final_v2@600,1093,2469,2,final_v3@600,1093,2519,3,final_v4@600,1093,2607,4,local@600,1093,2597
1637166843,4,1000,429,21,1,final_v2@600,435,1350.6400146484375,2,final_v3@600,665,1513.760009765625,3,final_v4@600,1112,2470,4,local@600,1112,2132
1637167391,8,1200,574,21,1,final_v2@600,434,852.0800170898438,2,final_v3@600,1311,2008,3,final_v4@600,1311,2182,4,local@600,9999,2290
1637167975,8,1200,79,21,1,final_v2@600,393,551.1599731445312,2,final_v3@600,1312,2136,3,final_v4@600,1312,1950,4,local@600,1312,1810
1637168567,6,900,737,21,1,final_v2@600,444,1733.0400390625,2,final_v3@600,9999,2388,3,final_v4@600,141,442.55999755859375,4,local@600,1010,2458
1637169057,9,1000,326,21,1,final_v2@600,1112,1722,2,final_v3@600,1112,1966,3,final_v4@600,1112,2128,4,local@600,1112,1732
1637166311,4,1000,326,21,1,final_v2@600,1111,1990,2,final_v3@600,1112,2094,3,final_v4@600,1112,2316,4,local@600,1112,2240
1637166844,10,800,427,15,1,final_v2@600,859,2000,2,final_v3@600,857,1774,3,final_v4@600,857,1834,4,local@600,859,1932
1637167235,5,850,116,17,1,final_v2@600,352,830.6329345703125,2,final_v3@600,924,1773,3,final_v4@600,924,1773,4,local@600,924,1715
1637167658,10,800,142,15,1,final_v2@600,857,1982,2,final_v3@600,859,1918,3,final_v4@600,859,2026,4,local@600,859,2078
1637168063,8,1200,886,21,1,final_v2@600,357,482.8399963378906,2,final_v3@600,1312,2008,3,final_v4@600,1312,2350,4,local@600,1312,2498
1637166324,7,800,8,21,1,final_v2@600,363,1537.3399658203125,2,final_v3@600,912,2494,3,final_v4@600,912,2756,4,local@600,912,2666
1637166786,8,1200,923,21,1,final_v2@600,1159,2271.080078125,2,final_v3@600,1312,2068,3,final_v4@600,1312,2266,4,local@600,1312,1926
1637167340,7,800,418,21,1,final_v2@600,699,2012.8199462890625,2,final_v3@600,912,2589,3,final_v4@600,906,2721,4,local@600,912,2675
1637167833,3,1000,512,19,1,final_v2@600,1093,2269,2,final_v3@600,1091,2271,3,final_v4@600,1091,2351,4,local@600,1093,2257
1637168351,7,800,655,21,1,final_v2@600,912,2162,2,final_v3@600,912,2626,3,final_v4@600,912,2524,4,local@600,911,2720
1637168806,2,900,36,9,1,final_v2@600,378,819.47998046875,2,final_v3@600,922,2067,3,final_v4@600,922,1835,4,local@600,922,1947
1637166314,9,1000,36,21,1,final_v2@600,1112,2404,2,final_v3@600,1112,2214,3,final_v4@600,1112,2462,4,local@600,1112,2232
1637166817,4,1000,529,21,1,final_v2@600,1111,2453,2,final_v3@600,1112,2705,3,final_v4@600,1112,2495,4,local@600,1112,2631
1637167363,9,1000,429,21,1,final_v2@600,1112,2016,2,final_v3@600,1112,2280,3,final_v4@600,1112,2304,4,local@600,1112,2112
1637167853,3,1000,422,19,1,final_v2@600,227,607.68798828125,2,final_v3@600,1092,2259,3,final_v4@600,1092,2359,4,local@600,9999,2271
1637168377,6,900,835,21,1,final_v2@600,1011,2814,2,final_v3@600,1011,3246,3,final_v4@600,196,601.3599853515625,4,local@600,9999,2474
1637166277,7,800,517,21,1,final_v2@600,414,950.52001953125,2,final_v3@600,912,3076,3,final_v4@600,912,3190,4,local@600,912,3274
1637166765,10,800,168,15,1,final_v2@600,9999,1937,2,final_v3@600,160,291.79998779296875,3,final_v4@600,858,1857,4,local@600,858,1931
1637167157,10,800,583,15,1,final_v2@600,698,1615.6400146484375,2,final_v3@600,859,1834,3,final_v4@600,859,1942,4,local@600,859,1862
1637167547,3,1000,89,19,1,final_v2@600,1093,2171,2,final_v3@600,1093,1979,3,final_v4@600,1093,2459,4,local@600,1093,2271
1637168051,6,900,567,21,1,final_v2@600,1011,2775,2,final_v3@600,1012,2533,3,final_v4@600,414,1201.239990234375,4,local@600,1012,2613
1637168547,9,1000,926,21,1,final_v2@600,558,1020.3519897460938,2,final_v3@600,1111,1942,3,final_v4@600,1111,2120,4,local@600,9999,2294
1637166308,8,1200,926,21,1,final_v2@600,1311,2092,2,final_v3@600,1311,1952,3,final_v4@600,1311,1966,4,local@600,9999,2070
1637166876,9,1000,856,21,1,final_v2@600,1109,1972,2,final_v3@600,1112,2020,3,final_v4@600,1112,2144,4,local@600,1112,1732
1637167375,4,1000,474,21,1,final_v2@600,1112,2518,2,final_v3@600,1112,2684,3,final_v4@600,1112,2674,4,local@600,466,1275.10400390625
1637167925,10,800,838,15,1,final_v2@600,859,1958,2,final_v3@600,859,1892,3,final_v4@600,858,1944,4,local@600,859,2094
1637168328,8,1200,793,21,1,final_v2@600,1311,2223,2,final_v3@600,1312,2439,3,final_v4@600,1312,2463,4,local@600,1312,2099
1637166271,7,800,829,21,1,final_v2@600,912,2125,2,final_v3@600,912,2385,3,final_v4@600,912,2431,4,local@600,912,2239
1637166751,7,800,919,21,1,final_v2@600,497,1699.4599609375,2,final_v3@600,912,2822,3,final_v4@600,912,2738,4,local@600,912,2334
1637167234,5,850,457,17,1,final_v2@600,923,1650,2,final_v3@600,924,1660,3,final_v4@600,924,1908,4,local@600,924,1738
1637167666,9,1000,105,21,1,final_v2@600,273,657.31201171875,2,final_v3@600,371,909.4240112304688,3,final_v4@600,1112,1884,4,local@600,1112,1854
1637168156,4,1000,700,21,1,final_v2@600,352,1107.68798828125,2,final_v3@600,365,1427.56005859375,3,final_v4@600,365,1341.56005859375,4,local@600,9999,1615
1637168376,6,900,841,21,1,final_v2@600,438,1550.0799560546875,2,final_v3@600,1012,2280,3,final_v4@600,1012,2296,4,local@600,1012,2468
1637166316,10,800,841,15,1,final_v2@600,573,1390.1400146484375,2,final_v3@600,859,1721,3,final_v4@600,859,1741,4,local@600,859,1875
1637166718,10,800,768,15,1,final_v2@600,859,2222,2,final_v3@600,859,2142,3,final_v4@600,859,2202,4,local@600,859,2062
1637167103,8,1200,154,21,1,final_v2@600,1312,2088,2,final_v3@600,1311,2352,3,final_v4@600,1311,2526,4,local@600,1312,2442
1637167672,6,900,260,21,1,final_v2@600,377,1570.3199462890625,2,final_v3@600,1011,2606,3,final_v4@600,353,1200.47998046875,4,local@600,9999,2176
1637168163,1,600,536,11,1,final_v2@600,633,1702,2,final_v3@600,633,1664,3,final_v4@600,633,1570,4,local@600,633,1532
1637166398,2,900,981,9,1,final_v2@600,922,2463,2,final_v3@600,922,2455,3,final_v4@600,922,2471,4,local@600,922,2363
1637166805,9,1000,763,21,1,final_v2@600,1112,1724,2,final_v3@600,1111,1768,3,final_v4@600,922,2042.76806640625,4,local@600,1112,2106
1637167300,5,850,384,17,1,final_v2@600,923,2043,2,final_v3@600,924,1837,3,final_v4@600,924,1997,4,local@600,924,1899
1637167708,1,600,884,11,1,final_v2@600,631,1704,2,final_v3@600,632,1720,3,final_v4@600,632,1678,4,local@600,632,1702
1637167987,7,800,928,21,1,final_v2@600,912,1812,2,final_v3@600,912,2362,3,final_v4@600,912,2418,4,local@600,912,2608
1637168460,5,850,344,17,1,final_v2@600,924,1996,2,final_v3@600,392,844.409423828125,3,final_v4@600,924,2108,4,local@600,924,1966
1637166305,2,900,531,9,1,final_v2@600,922,2153,2,final_v3@600,922,2077,3,final_v4@600,922,2113,4,local@600,922,1857
1637166707,4,1000,426,21,1,final_v2@600,703,1765.2320556640625,2,final_v3@600,1111,2496,3,final_v4@600,1112,2418,4,local@600,1112,2202
1637167267,5,850,641,17,1,final_v2@600,922,2025,2,final_v3@600,923,2171,3,final_v4@600,822,2110.25634765625,4,local@600,9999,2169
1637167678,5,850,773,17,1,final_v2@600,923,1674,2,final_v3@600,924,1612,3,final_v4@600,924,1372,4,local@600,924,1642
1637168094,9,1000,933,21,1,final_v2@600,1112,1948,2,final_v3@600,1112,2230,3,final_v4@600,1112,2288,4,local@600,1112,1982
1637168598,5,850,673,17,1,final_v2@600,393,963.5787963867188,2,final_v3@600,922,1803,3,final_v4@600,922,1763,4,local@600,9999,1569
1637166312,2,900,673,9,1,final_v2@600,922,2331,2,final_v3@600,921,2295,3,final_v4@600,921,2141,4,local@600,922,2145
1637166710,7,800,809,21,1,final_v2@600,911,2213,2,final_v3@600,912,2857,3,final_v4@600,911,2649,4,local@600,912,2853
1637167186,2,900,114,9,1,final_v2@600,234,562.4400024414062,2,final_v3@600,922,2347,3,final_v4@600,922,2413,4,local@600,922,2379
