g_id,g_level,g_maxTick,g_seed,g_size,p1_id,p1_version,p1_lastTick,p1_score,p2_id,p2_version,p2_lastTick,p2_score,p3_id,p3_version,p3_lastTick,p3_score,p4_id,p4_version,p4_lastTick,p4_score
1637334024,3,1000,297,19,1,local@150,503,1250.4320068359375,2,local@150,503,1210.4320068359375,3,final_v7b@150,324,746.656005859375,4,final_v7b@150,324,794.656005859375
1637334107,4,1000,675,21,1,local@150,641,1360.303955078125,2,local@150,641,1212.303955078125,3,final_v7b@150,676,1809.343994140625,4,final_v7b@150,9999,1736
1637334221,8,1200,68,21,1,local@150,502,636.239990234375,2,local@150,9999,900,3,final_v7b@150,606,764.719970703125,4,final_v7b@150,368,412.1600036621094
1637334032,8,1200,973,21,1,local@150,608,576.9600219726562,2,local@150,608,558.9600219726562,3,final_v7b@150,507,828.8400268554688,4,final_v7b@150,507,822.8400268554688
1637334133,6,900,429,21,1,local@150,9999,2216,2,local@150,106,388.9599914550781,3,final_v7b@150,733,2059.280029296875,4,final_v7b@150,706,2210.9599609375
1637334253,9,1000,574,21,1,local@150,434,860.4959716796875,2,local@150,308,578.3519897460938,3,final_v7b@150,400,729.5999755859375,4,final_v7b@150,9999,936
1637333994,4,1000,574,21,1,local@150,431,1110.06396484375,2,local@150,431,1128.06396484375,3,final_v7b@150,9999,1406,4,final_v7b@150,372,901.5679931640625
1637334066,10,800,79,15,1,local@150,346,951.280029296875,2,local@150,346,897.280029296875,3,final_v7b@150,9999,1147,4,final_v7b@150,168,243.24000549316406
1637334081,5,850,326,17,1,local@150,921,1140,2,local@150,921,1284,3,final_v7b@150,9999,1560,4,final_v7b@150,921,1584
1637334233,10,800,427,15,1,local@150,398,1065.6400146484375,2,local@150,398,1087.6400146484375,3,final_v7b@150,859,1408,4,final_v7b@150,859,1246
1637334350,8,1200,116,21,1,local@150,402,564.239990234375,2,local@150,402,404.239990234375,3,final_v7b@150,9999,828,4,final_v7b@150,436,688.3200073242188
