g_id,g_level,g_maxTick,g_seed,g_size,p1_id,p1_version,p1_lastTick,p1_score,p2_id,p2_version,p2_lastTick,p2_score,p3_id,p3_version,p3_lastTick,p3_score,p4_id,p4_version,p4_lastTick,p4_score
1637153224,3,1000,973,19,1,final_v2@600,1093,1751,2,final_v3@600,1093,1919,3,final_v4@600,1093,2109,4,local@600,1093,2777
1637153741,4,1000,429,21,1,final_v2@600,1112,2194,2,final_v3@600,790,1761.760009765625,3,final_v4@600,1112,2712,4,local@600,1112,2358
1637154276,8,1200,574,21,1,final_v2@600,1312,2160,2,final_v3@600,1312,2376,3,final_v4@600,1312,2478,4,local@600,1312,2346
1637154839,8,1200,79,21,1,final_v2@600,255,382.6000061035156,2,final_v3@600,1312,2208,3,final_v4@600,1312,2518,4,local@600,316,735.9199829101562
1637155377,6,900,737,21,1,final_v2@600,475,1512,2,final_v3@600,9999,2552,3,final_v4@600,134,393.44000244140625,4,local@600,620,2619.199951171875
1637155701,9,1000,326,21,1,final_v2@600,1110,2421,2,final_v3@600,1112,2565,3,final_v4@600,1112,2543,4,local@600,1111,2467
1637153204,4,1000,326,21,1,final_v2@600,261,915.583984375,2,final_v3@600,9999,1796,3,final_v4@600,242,870.8480224609375,4,local@600,582,1829.8079833984375
1637153526,10,800,427,15,1,final_v2@600,859,2501,2,final_v3@600,859,2387,3,final_v4@600,859,2471,4,local@600,859,2581
1637153934,5,850,116,17,1,final_v2@600,924,1899,2,final_v3@600,924,1693,3,final_v4@600,924,1757,4,local@600,419,897.9835205078125
1637154359,10,800,142,15,1,final_v2@600,859,2387,2,final_v3@600,859,2375,3,final_v4@600,859,2399,4,local@600,859,2635
1637154770,8,1200,886,21,1,final_v2@600,1312,2538,2,final_v3@600,1312,2538,3,final_v4@600,1312,2598,4,local@600,1312,2454
1637153192,7,800,8,21,1,final_v2@600,454,2046.719970703125,2,final_v3@600,395,1620.0999755859375,3,final_v4@600,9999,2469,4,local@600,390,1751.199951171875
1637153476,8,1200,923,21,1,final_v2@600,1310,2445,2,final_v3@600,1312,2493,3,final_v4@600,1312,2385,4,local@600,1312,2421
1637154036,7,800,418,21,1,final_v2@600,912,2494,2,final_v3@600,912,2368,3,final_v4@600,911,2534,4,local@600,912,2324
1637154528,3,1000,512,19,1,final_v2@600,1093,2413,2,final_v3@600,1093,2425,3,final_v4@600,1093,2377,4,local@600,1093,2901
1637155049,7,800,655,21,1,final_v2@600,911,1879,2,final_v3@600,677,2900.860107421875,3,final_v4@600,9999,2675,4,local@600,677,2364.860107421875
1637155527,2,900,36,9,1,final_v2@600,370,1176.199951171875,2,final_v3@600,9999,1501,3,final_v4@600,417,1205.719970703125,4,local@600,393,1101.8800048828125
1637153237,9,1000,36,21,1,final_v2@600,1111,2521,2,final_v3@600,1112,2209,3,final_v4@600,1112,2339,4,local@600,1112,2315
1637153761,4,1000,529,21,1,final_v2@600,1112,2752,2,final_v3@600,1112,2448,3,final_v4@600,1112,2446,4,local@600,1110,2470
1637154309,9,1000,429,21,1,final_v2@600,375,832,2,final_v3@600,1112,2074,3,final_v4@600,1112,2082,4,local@600,1110,2026
1637154823,3,1000,422,19,1,final_v2@600,1093,2703,2,final_v3@600,1093,2687,3,final_v4@600,1093,2991,4,local@600,1093,2899
1637155339,6,900,835,21,1,final_v2@600,1012,2804,2,final_v3@600,1012,2730,3,final_v4@600,141,442.55999755859375,4,local@600,765,2768.39990234375
1637153193,7,800,517,21,1,final_v2@600,912,1850,2,final_v3@600,912,2954,3,final_v4@600,294,1376.9200439453125,4,local@600,912,3212
1637153667,10,800,168,15,1,final_v2@600,859,2130,2,final_v3@600,858,2058,3,final_v4@600,858,2056,4,local@600,859,2220
1637154063,10,800,583,15,1,final_v2@600,859,1749,2,final_v3@600,859,1931,3,final_v4@600,859,1931,4,local@600,478,1339.0400390625
1637154460,3,1000,89,19,1,final_v2@600,1093,3001,2,final_v3@600,1093,3037,3,final_v4@600,1093,2999,4,local@600,1093,3123
1637154985,6,900,567,21,1,final_v2@600,1012,2633,2,final_v3@600,1012,3173,3,final_v4@600,1012,2485,4,local@600,448,1156.6800537109375
1637155485,9,1000,926,21,1,final_v2@600,1112,2103,2,final_v3@600,1112,2305,3,final_v4@600,1112,2181,4,local@600,562,1075.927978515625
1637153208,8,1200,926,21,1,final_v2@600,1312,2284,2,final_v3@600,1312,2568,3,final_v4@600,1312,2550,4,local@600,1312,2614
1637153772,9,1000,856,21,1,final_v2@600,1112,2056,2,final_v3@600,1112,1974,3,final_v4@600,1112,2120,4,local@600,1112,1962
1637154279,4,1000,474,21,1,final_v2@600,1112,2753,2,final_v3@600,1111,2983,3,final_v4@600,399,1306.4560546875,4,local@600,1112,3091
1637154847,10,800,838,15,1,final_v2@600,859,2338,2,final_v3@600,859,2126,3,final_v4@600,859,2114,4,local@600,859,2350
1637155248,8,1200,793,21,1,final_v2@600,1312,2601,2,final_v3@600,1312,2649,3,final_v4@600,1312,2709,4,local@600,1312,2721
1637153192,7,800,829,21,1,final_v2@600,910,2383,2,final_v3@600,912,2549,3,final_v4@600,912,2465,4,local@600,912,2531
1637153686,7,800,919,21,1,final_v2@600,910,2085,2,final_v3@600,912,2421,3,final_v4@600,912,2985,4,local@600,912,2625
1637154156,5,850,457,17,1,final_v2@600,924,2046,2,final_v3@600,924,2200,3,final_v4@600,924,2224,4,local@600,924,2158
1637154577,9,1000,105,21,1,final_v2@600,1112,2024,2,final_v3@600,1112,2098,3,final_v4@600,1112,2038,4,local@600,460,850.239990234375
1637155065,4,1000,700,21,1,final_v2@600,1112,2416,2,final_v3@600,1112,2522,3,final_v4@600,1112,2768,4,local@600,342,1331.248046875
1637155579,6,900,841,21,1,final_v2@600,1012,2864,2,final_v3@600,1012,2768,3,final_v4@600,1012,2640,4,local@600,1012,2876
1637153192,10,800,841,15,1,final_v2@600,859,2392,2,final_v3@600,859,2274,3,final_v4@600,859,2400,4,local@600,859,2534
1637153591,10,800,768,15,1,final_v2@600,859,2222,2,final_v3@600,859,1998,3,final_v4@600,859,2058,4,local@600,859,2062
1637153976,8,1200,154,21,1,final_v2@600,853,1587.3599853515625,2,final_v3@600,1312,2477,3,final_v4@600,1312,2313,4,local@600,1312,2541
1637154557,6,900,260,21,1,final_v2@600,1011,2466,2,final_v3@600,9999,2282,3,final_v4@600,416,1566.56005859375,4,local@600,1010,2376
1637155068,1,600,536,11,1,final_v2@600,633,1614,2,final_v3@600,633,1568,3,final_v4@600,633,1474,4,local@600,632,1524
1637153193,2,900,981,9,1,final_v2@600,922,2655,2,final_v3@600,922,2655,3,final_v4@600,922,2751,4,local@600,922,2715
1637153595,9,1000,763,21,1,final_v2@600,1112,2184,2,final_v3@600,1112,2242,3,final_v4@600,1112,2182,4,local@600,1112,2336
1637154091,5,850,384,17,1,final_v2@600,924,2136,2,final_v3@600,924,2106,3,final_v4@600,924,2178,4,local@600,924,2016
1637154502,1,600,884,11,1,final_v2@600,9999,1704,2,final_v3@600,632,1720,3,final_v4@600,632,1678,4,local@600,632,1750
1637154778,7,800,928,21,1,final_v2@600,911,2566,2,final_v3@600,912,2678,3,final_v4@600,912,2808,4,local@600,912,2796
1637155280,5,850,344,17,1,final_v2@600,923,2241,2,final_v3@600,924,2259,3,final_v4@600,924,2211,4,local@600,924,2169
1637153315,2,900,531,9,1,final_v2@600,922,2597,2,final_v3@600,922,2561,3,final_v4@600,922,2501,4,local@600,922,2485
1637153713,4,1000,426,21,1,final_v2@600,259,847.2960205078125,2,final_v3@600,259,945.2960205078125,3,final_v4@600,9999,1832,4,local@600,594,1587.5360107421875
1637154048,5,850,641,17,1,final_v2@600,924,2193,2,final_v3@600,924,2115,3,final_v4@600,924,2211,4,local@600,924,2217
1637154458,5,850,773,17,1,final_v2@600,923,1794,2,final_v3@600,924,1612,3,final_v4@600,924,1636,4,local@600,924,1690
1637154866,9,1000,933,21,1,final_v2@600,1111,2188,2,final_v3@600,1112,2092,3,final_v4@600,1112,2136,4,local@600,1112,2220
1637155351,5,850,673,17,1,final_v2@600,394,919.7482299804688,2,final_v3@600,9999,1519,3,final_v4@600,486,1001.3341064453125,4,local@600,523,1109.602294921875
1637153189,2,900,673,9,1,final_v2@600,922,2551,2,final_v3@600,922,2593,3,final_v4@600,922,2539,4,local@600,922,2589
1637153587,7,800,809,21,1,final_v2@600,912,2204,2,final_v3@600,912,2456,3,final_v4@600,912,2674,4,local@600,911,2650
1637154088,2,900,114,9,1,final_v2@600,920,2800,2,final_v3@600,921,2860,3,final_v4@600,920,2796,4,local@600,921,2840
1637154500,4,1000,319,21,1,final_v2@600,1111,2395,2,final_v3@600,1112,2383,3,final_v4@600,1112,2531,4,local@600,1112,2595
1637155056,4,1000,950,21,1,final_v2@600,1110,2488,2,final_v3@600,1111,2250,3,final_v4@600,1111,2224,4,local@600,9999,2434
1637153187,4,1000,300,21,1,final_v2@600,1112,2529,2,final_v3@600,1112,2411,3,final_v4@600,1112,2537,4,local@600,1111,2259
1637153733,10,800,716,15,1,final_v2@600,858,2059,2,final_v3@600,859,1627,3,final_v4@600,859,1831,4,local@600,859,2127
1637154126,5,850,590,17,1,final_v2@600,923,2001,2,final_v3@600,924,2091,3,final_v4@600,924,2187,4,local@600,924,1753
1637154546,10,800,62,15,1,final_v2@600,859,2345,2,final_v3@600,859,2309,3,final_v4@600,859,2517,4,local@600,859,2417
1637154954,1,600,236,11,1,final_v2@600,631,1532,2,final_v3@600,633,1524,3,final_v4@600,633,1596,4,local@600,631,1436
1637155225,4,1000,388,21,1,final_v2@600,1112,2568,2,final_v3@600,1112,2826,3,final_v4@600,1112,2626,4,local@600,1112,2968
1637153190,1,600,388,11,1,final_v2@600,633,1569,2,final_v3@600,633,1497,3,final_v4@600,633,1529,4,local@600,633,1633
1637153470,7,800,103,21,1,final_v2@600,912,2285,2,final_v3@600,912,3139,3,final_v4@600,912,3035,4,local@600,912,3221
1637153937,1,600,671,11,1,final_v2@600,631,1545,2,final_v3@600,633,1625,3,final_v4@600,633,1679,4,local@600,633,1719
1637154216,3,1000,347,19,1,final_v2@600,1093,2691,2,final_v3@600,1093,2687,3,final_v4@600,1093,2573,4,local@600,1093,2573
1637154721,7,800,464,21,1,final_v2@600,911,1946,2,final_v3@600,910,2742,3,final_v4@600,911,2890,4,local@600,911,2606
1637153197,9,1000,840,21,1,final_v2@600,1112,2311,2,final_v3@600,1112,2377,3,final_v4@600,1112,2557,4,local@600,519,1293.7359619140625
1637153700,4,1000,311,21,1,final_v2@600,1112,2190,2,final_v3@600,1112,2392,3,final_v4@600,1112,2270,4,local@600,1112,2592
1637154231,2,900,647,9,1,final_v2@600,922,2075,2,final_v3@600,922,1819,3,final_v4@600,922,1863,4,local@600,922,2075
1637154635,8,1200,172,21,1,final_v2@600,224,338.8800048828125,2,final_v3@600,258,390.9599914550781,3,final_v4@600,9999,1038,4,local@600,258,528.9600219726562
1637154764,5,850,539,17,1,final_v2@600,924,2583,2,final_v3@600,924,2505,3,final_v4@600,924,2505,4,local@600,924,2623
1637155197,4,1000,839,21,1,final_v2@600,1110,2203,2,final_v3@600,1112,2331,3,final_v4@600,1112,2251,4,local@600,1112,2323
1637153205,1,600,839,11,1,final_v2@600,633,1847,2,final_v3@600,633,1857,3,final_v4@600,633,1845,4,local@600,633,1891
1637153492,2,900,96,9,1,final_v2@600,921,2682,2,final_v3@600,920,2750,3,final_v4@600,921,2788,4,local@600,863,2594.080078125
1637153901,8,1200,468,21,1,final_v2@600,1311,2845,2,final_v3@600,1312,2613,3,final_v4@600,1311,2665,4,local@600,1312,2869
1637154470,3,1000,703,19,1,final_v2@600,1093,2631,2,final_v3@600,1093,2501,3,final_v4@600,1093,2357,4,local@600,1093,2711
