g_id,g_level,g_maxTick,g_seed,g_size,p1_id,p1_version,p1_lastTick,p1_score,p2_id,p2_version,p2_lastTick,p2_score,p3_id,p3_version,p3_lastTick,p3_score,p4_id,p4_version,p4_lastTick,p4_score
1637255183,3,1000,973,19,1,final_v4@600,1092,2178,2,final_v5@600,1093,2174,3,final_v6@600,1093,2194,4,local@600,1093,2426
1637255678,4,1000,429,21,1,final_v4@600,957,2019.8079833984375,2,final_v5@600,1112,2522,3,final_v6@600,1112,2202,4,local@600,1112,2166
1637256217,8,1200,574,21,1,final_v4@600,1311,2492,2,final_v5@600,1312,2444,3,final_v6@600,1312,2616,4,local@600,1312,2648
1637256796,8,1200,79,21,1,final_v4@600,724,1550.8800048828125,2,final_v5@600,1312,2492,3,final_v6@600,1312,2618,4,local@600,1311,2530
1637257375,6,900,737,21,1,final_v4@600,498,1387.6800537109375,2,final_v5@600,553,1876.47998046875,3,final_v6@600,9999,2766,4,local@600,1011,2634
1637257856,9,1000,326,21,1,final_v4@600,720,1401.6800537109375,2,final_v5@600,1112,2160,3,final_v6@600,1112,2278,4,local@600,1112,2260
1637255124,4,1000,326,21,1,final_v4@600,757,2351.008056640625,2,final_v5@600,1112,2434,3,final_v6@600,326,996.9439697265625,4,local@600,1112,2398
1637255660,10,800,427,15,1,final_v4@600,859,1610,2,final_v5@600,431,1007.5800170898438,3,final_v6@600,431,1113.5799560546875,4,local@600,859,1620
1637256048,5,850,116,17,1,final_v4@600,344,558.2776489257812,2,final_v5@600,924,1690,3,final_v6@600,517,843.5858764648438,4,local@600,924,1786
1637256455,10,800,142,15,1,final_v4@600,585,1435.300048828125,2,final_v5@600,857,1962,3,final_v6@600,857,2080,4,local@600,857,2092
1637256881,8,1200,886,21,1,final_v4@600,420,794.4000244140625,2,final_v5@600,1312,2252,3,final_v6@600,1312,2114,4,local@600,1312,2186
1637255170,7,800,8,21,1,final_v4@600,911,1965,2,final_v5@600,911,2631,3,final_v6@600,912,3041,4,local@600,912,2759
1637255638,8,1200,923,21,1,final_v4@600,1310,2552,2,final_v5@600,1312,2492,3,final_v6@600,1312,2578,4,local@600,1312,2538
1637256215,7,800,418,21,1,final_v4@600,912,2218,2,final_v5@600,912,2910,3,final_v6@600,912,2942,4,local@600,912,2850
1637256705,3,1000,512,19,1,final_v4@600,1092,2311,2,final_v5@600,1093,2401,3,final_v6@600,1093,2503,4,local@600,1093,2565
1637257225,7,800,655,21,1,final_v4@600,651,1474.1800537109375,2,final_v5@600,912,2583,3,final_v6@600,912,2889,4,local@600,912,2647
1637257684,2,900,36,9,1,final_v4@600,585,1667.5999755859375,2,final_v5@600,9999,2534,3,final_v6@600,920,2252,4,local@600,920,2304
1637255142,9,1000,36,21,1,final_v4@600,1112,2118,2,final_v5@600,1112,2182,3,final_v6@600,1111,2338,4,local@600,1112,2398
1637255657,4,1000,529,21,1,final_v4@600,1112,2535,2,final_v5@600,1112,2699,3,final_v6@600,1112,2721,4,local@600,1112,2561
1637256201,9,1000,429,21,1,final_v4@600,462,992.5280151367188,2,final_v5@600,9999,2248,3,final_v6@600,1111,1764,4,local@600,1111,1810
1637256734,3,1000,422,19,1,final_v4@600,1093,2852,2,final_v5@600,1093,2996,3,final_v6@600,1093,3038,4,local@600,1093,3130
1637257254,6,900,835,21,1,final_v4@600,317,1017.719970703125,2,final_v5@600,1012,2829,3,final_v6@600,1012,2755,4,local@600,1012,3077
1637255153,7,800,517,21,1,final_v4@600,912,1860,2,final_v5@600,912,2740,3,final_v6@600,910,2770,4,local@600,912,2322
1637255613,10,800,168,15,1,final_v4@600,9999,2166,2,final_v5@600,857,2206,3,final_v6@600,857,2290,4,local@600,857,2242
1637256022,10,800,583,15,1,final_v4@600,661,1488.97998046875,2,final_v5@600,859,2090,3,final_v6@600,859,1782,4,local@600,859,1746
1637256414,3,1000,89,19,1,final_v4@600,1093,2672,2,final_v5@600,1093,2688,3,final_v6@600,1093,2852,4,local@600,1093,3068
1637256925,6,900,567,21,1,final_v4@600,452,1322.3199462890625,2,final_v5@600,1012,2464,3,final_v6@600,1012,2698,4,local@600,1011,2508
1637257415,9,1000,926,21,1,final_v4@600,1111,1956,2,final_v5@600,9999,1844,3,final_v6@600,1111,2180,4,local@600,1111,2192
1637255127,8,1200,926,21,1,final_v4@600,873,1940.760009765625,2,final_v5@600,1312,2600,3,final_v6@600,1312,2510,4,local@600,1312,2342
1637255707,9,1000,856,21,1,final_v4@600,541,1013.9039916992188,2,final_v5@600,1112,2080,3,final_v6@600,1112,1984,4,local@600,1112,1972
1637256214,4,1000,474,21,1,final_v4@600,1112,2251,2,final_v5@600,443,1398.7919921875,3,final_v6@600,421,1323.6240234375,4,local@600,1112,2411
1637256732,10,800,838,15,1,final_v4@600,563,1673.3399658203125,2,final_v5@600,859,2068,3,final_v6@600,859,2038,4,local@600,859,2038
1637257128,8,1200,793,21,1,final_v4@600,503,816.3599853515625,2,final_v5@600,1311,2248,3,final_v6@600,1312,2158,4,local@600,1312,2142
1637255145,7,800,829,21,1,final_v4@600,912,1876,2,final_v5@600,912,2460,3,final_v6@600,912,2860,4,local@600,912,3172
1637255602,7,800,919,21,1,final_v4@600,9999,2154,2,final_v5@600,364,1667.52001953125,3,final_v6@600,911,3094,4,local@600,911,2934
1637256052,5,850,457,17,1,final_v4@600,924,1994,2,final_v5@600,924,1902,3,final_v6@600,924,2188,4,local@600,924,2188
1637256464,9,1000,105,21,1,final_v4@600,251,654.1439819335938,2,final_v5@600,1112,1734,3,final_v6@600,284,642.89599609375,4,local@600,1112,1842
1637256943,4,1000,700,21,1,final_v4@600,1111,2372,2,final_v5@600,1112,2862,3,final_v6@600,1112,2824,4,local@600,1112,2710
1637257472,6,900,841,21,1,final_v4@600,1011,2562,2,final_v5@600,1012,2704,3,final_v6@600,1012,2760,4,local@600,1012,2694
1637255189,10,800,841,15,1,final_v4@600,9999,1545,2,final_v5@600,857,1699,3,final_v6@600,857,1681,4,local@600,857,1651
1637255583,10,800,768,15,1,final_v4@600,380,835.4000244140625,2,final_v5@600,858,1999,3,final_v6@600,858,1803,4,local@600,857,1767
1637255981,8,1200,154,21,1,final_v4@600,878,1761.3599853515625,2,final_v5@600,1312,2372,3,final_v6@600,1312,2410,4,local@600,1312,2314
1637256554,6,900,260,21,1,final_v4@600,557,1768.1199951171875,2,final_v5@600,1012,2351,3,final_v6@600,1012,2299,4,local@600,410,1504.5999755859375
1637257056,1,600,536,11,1,final_v4@600,631,1488,2,final_v5@600,633,1600,3,final_v6@600,633,1518,4,local@600,633,1506
1637255148,2,900,981,9,1,final_v4@600,624,1711.8399658203125,2,final_v5@600,630,1550.800048828125,3,final_v6@600,921,2062,4,local@600,921,2168
1637255557,9,1000,763,21,1,final_v4@600,958,1729.9520263671875,2,final_v5@600,1111,2040,3,final_v6@600,1112,2144,4,local@600,1112,2076
1637256063,5,850,384,17,1,final_v4@600,924,2188,2,final_v5@600,924,2154,3,final_v6@600,924,2256,4,local@600,924,2210
1637256484,1,600,884,11,1,final_v4@600,633,1704,2,final_v5@600,633,1668,3,final_v6@600,633,1536,4,local@600,633,1500
1637256760,7,800,928,21,1,final_v4@600,9999,2010,2,final_v5@600,715,2986.699951171875,3,final_v6@600,910,2244,4,local@600,910,2280
1637257244,5,850,344,17,1,final_v4@600,383,787.8847045898438,2,final_v5@600,923,1771,3,final_v6@600,923,1579,4,local@600,923,1723
1637255185,2,900,531,9,1,final_v4@600,307,677.1199951171875,2,final_v5@600,589,1360.239990234375,3,final_v6@600,9999,1708,4,local@600,307,791.1199951171875
1637255468,4,1000,426,21,1,final_v4@600,418,1598.1920166015625,2,final_v5@600,1110,2228,3,final_v6@600,1112,2268,4,local@600,1112,2430
1637256015,5,850,641,17,1,final_v4@600,660,1431.811767578125,2,final_v5@600,924,1830,3,final_v6@600,924,1944,4,local@600,924,1842
1637256434,5,850,773,17,1,final_v4@600,924,1908,2,final_v5@600,924,1914,3,final_v6@600,924,2116,4,local@600,924,2110
1637256856,9,1000,933,21,1,final_v4@600,747,1691.5679931640625,2,final_v5@600,337,594.5280151367188,3,final_v6@600,1111,2364,4,local@600,1111,2394
1637257339,5,850,673,17,1,final_v4@600,796,2018.851806640625,2,final_v5@600,924,2146,3,final_v6@600,924,2164,4,local@600,924,2206
1637255146,2,900,673,9,1,final_v4@600,704,1649.6400146484375,2,final_v5@600,9999,2369,3,final_v6@600,920,1749,4,local@600,839,1663.239990234375
1637255573,7,800,809,21,1,final_v4@600,912,2526,2,final_v5@600,912,2662,3,final_v6@600,912,2836,4,local@600,912,3112
1637256035,2,900,114,9,1,final_v4@600,236,428.760009765625,2,final_v5@600,922,2131,3,final_v6@600,475,871,4,local@600,922,1795
1637256457,4,1000,319,21,1,final_v4@600,588,1708.6719970703125,2,final_v5@600,1112,2242,3,final_v6@600,1111,2418,4,local@600,1112,2224
1637256999,4,1000,950,21,1,final_v4@600,1110,2384,2,final_v5@600,9999,2332,3,final_v6@600,1111,2628,4,local@600,1111,2596
1637255144,4,1000,300,21,1,final_v4@600,1112,3318,2,final_v5@600,1112,3252,3,final_v6@600,1112,3070,4,local@600,1112,3116
1637255695,10,800,716,15,1,final_v4@600,628,2065.0400390625,2,final_v5@600,9999,2276,3,final_v6@600,858,2234,4,local@600,858,2246
1637256101,5,850,590,17,1,final_v4@600,464,978.6070556640625,2,final_v5@600,924,2130,3,final_v6@600,924,2052,4,local@600,924,2034
1637256522,10,800,62,15,1,final_v4@600,494,1426.9200439453125,2,final_v5@600,859,1914,3,final_v6@600,859,1884,4,local@600,859,1896
1637256920,1,600,236,11,1,final_v4@600,387,786.8800048828125,2,final_v5@600,9999,1108,3,final_v6@600,440,1133.5999755859375,4,local@600,440,1075.5999755859375
1637257121,4,1000,388,21,1,final_v4@600,1112,2669,2,final_v5@600,1112,2743,3,final_v6@600,1112,2769,4,local@600,1112,2771
1637255133,1,600,388,11,1,final_v4@600,631,1262,2,final_v5@600,633,1366,3,final_v6@600,633,1606,4,local@600,633,1302
1637255417,7,800,103,21,1,final_v4@600,9999,2608,2,final_v5@600,371,1750.780029296875,3,final_v6@600,910,3144,4,local@600,911,2922
1637255878,1,600,671,11,1,final_v4@600,633,1904,2,final_v5@600,633,1916,3,final_v6@600,633,1896,4,local@600,633,1892
1637256158,3,1000,347,19,1,final_v4@600,644,1721.7359619140625,2,final_v5@600,9999,2793,3,final_v6@600,1092,2799,4,local@600,1092,2895
