g_id,g_level,g_maxTick,g_seed,g_size,p1_id,p1_version,p1_lastTick,p1_score,p2_id,p2_version,p2_lastTick,p2_score,p3_id,p3_version,p3_lastTick,p3_score,p4_id,p4_version,p4_lastTick,p4_score
1637089234,3,1000,973,19,1,final_v3@600,1093,3062,2,final_v3@600,1093,3062,3,final_v3@600,1093,3062,4,local@600,1093,3342
1637089769,4,1000,429,21,1,final_v3@600,1112,2956,2,final_v3@600,1112,2908,3,final_v3@600,1112,2896,4,local@600,1112,3144
1637090327,8,1200,574,21,1,final_v3@600,1312,2983,2,final_v3@600,1312,3025,3,final_v3@600,1312,3025,4,local@600,1312,3087
1637090918,8,1200,79,21,1,final_v3@600,1312,3259,2,final_v3@600,1312,3289,3,final_v3@600,1312,3301,4,local@600,1312,3447
1637091515,6,900,737,21,1,final_v3@600,437,1458.9200439453125,2,final_v3@600,608,1842.280029296875,3,final_v3@600,9999,2013,4,local@600,437,1722.9200439453125
1637091836,9,1000,326,21,1,final_v3@600,1112,3055,2,final_v3@600,1112,3031,3,final_v3@600,1112,3099,4,local@600,1112,2995
1637089227,4,1000,326,21,1,final_v3@600,1112,3018,2,final_v3@600,1112,2546,3,final_v3@600,1112,2546,4,local@600,1112,2862
1637089750,10,800,427,15,1,final_v3@600,859,2769,2,final_v3@600,859,2551,3,final_v3@600,859,2623,4,local@600,859,2713
1637090154,5,850,116,17,1,final_v3@600,924,2620,2,final_v3@600,924,2608,3,final_v3@600,924,2656,4,local@600,924,2544
1637090579,10,800,142,15,1,final_v3@600,859,2631,2,final_v3@600,859,2531,3,final_v3@600,859,2603,4,local@600,859,2615
1637091004,8,1200,886,21,1,final_v3@600,1312,3631,2,final_v3@600,1312,3609,3,final_v3@600,1312,3671,4,local@600,1312,3657
1637089217,7,800,8,21,1,final_v3@600,912,2213,2,final_v3@600,912,2891,3,final_v3@600,912,2369,4,local@600,912,2607
1637089678,8,1200,923,21,1,final_v3@600,1312,3266,2,final_v3@600,1312,3278,3,final_v3@600,1312,3426,4,local@600,1312,3230
1637090259,7,800,418,21,1,final_v3@600,912,2265,2,final_v3@600,912,2837,3,final_v3@600,912,2795,4,local@600,912,3371
1637090745,3,1000,512,19,1,final_v3@600,1093,2987,2,final_v3@600,1093,2987,3,final_v3@600,1093,2987,4,local@600,1093,3207
1637091292,7,800,655,21,1,final_v3@600,912,2300,2,final_v3@600,912,2972,3,final_v3@600,912,2848,4,local@600,912,2892
1637091758,2,900,36,9,1,final_v3@600,922,3003,2,final_v3@600,922,3003,3,final_v3@600,922,2967,4,local@600,922,3099
1637089221,9,1000,36,21,1,final_v3@600,1112,2543,2,final_v3@600,1112,2561,3,final_v3@600,1112,2609,4,local@600,1112,2667
1637089730,4,1000,529,21,1,final_v3@600,1112,3289,2,final_v3@600,1112,3083,3,final_v3@600,1112,3083,4,local@600,1112,3541
1637090305,9,1000,429,21,1,final_v3@600,1112,2676,2,final_v3@600,1112,2644,3,final_v3@600,1112,2680,4,local@600,1112,2596
1637090812,3,1000,422,19,1,final_v3@600,597,1669.968017578125,2,final_v3@600,597,1669.968017578125,3,final_v3@600,597,1669.968017578125,4,local@600,9999,2568
1637091155,6,900,835,21,1,final_v3@600,733,2265.280029296875,2,final_v3@600,9999,3086,3,final_v3@600,733,2539.280029296875,4,local@600,678,2112.47998046875
1637089245,7,800,517,21,1,final_v3@600,912,2374,2,final_v3@600,912,3178,3,final_v3@600,912,3290,4,local@600,912,2998
1637089716,10,800,168,15,1,final_v3@600,859,2596,2,final_v3@600,859,2496,3,final_v3@600,859,2568,4,local@600,859,2840
1637090125,10,800,583,15,1,final_v3@600,859,2329,2,final_v3@600,859,2229,3,final_v3@600,859,2301,4,local@600,859,2477
1637090529,3,1000,89,19,1,final_v3@600,1093,3212,2,final_v3@600,1093,3212,3,final_v3@600,1093,3212,4,local@600,1093,3156
1637091061,6,900,567,21,1,final_v3@600,1012,2861,2,final_v3@600,1012,2801,3,final_v3@600,1012,2795,4,local@600,1012,3267
1637091567,9,1000,926,21,1,final_v3@600,1112,2480,2,final_v3@600,1112,2432,3,final_v3@600,1112,2444,4,local@600,1112,2316
1637089202,8,1200,926,21,1,final_v3@600,1312,3408,2,final_v3@600,1312,3396,3,final_v3@600,1312,3468,4,local@600,1312,3480
1637089793,9,1000,856,21,1,final_v3@600,463,1049.6719970703125,2,final_v3@600,463,1137.6719970703125,3,final_v3@600,463,1109.6719970703125,4,local@600,9999,1715
1637090037,4,1000,474,21,1,final_v3@600,1112,3270,2,final_v3@600,1112,3000,3,final_v3@600,1112,3000,4,local@600,1112,3378
1637090617,10,800,838,15,1,final_v3@600,859,2542,2,final_v3@600,859,2442,3,final_v3@600,859,2514,4,local@600,859,2690
1637091035,8,1200,793,21,1,final_v3@600,1312,2976,2,final_v3@600,1312,2964,3,final_v3@600,1312,3036,4,local@600,1312,3048
1637089238,7,800,829,21,1,final_v3@600,910,2684,2,final_v3@600,911,2432,3,final_v3@600,911,2480,4,local@600,9999,2616
1637089748,7,800,919,21,1,final_v3@600,912,2098,2,final_v3@600,912,2562,3,final_v3@600,912,2562,4,local@600,910,3218
1637090232,5,850,457,17,1,final_v3@600,924,2044,2,final_v3@600,924,1936,3,final_v3@600,924,2008,4,local@600,924,2184
1637090650,9,1000,105,21,1,final_v3@600,317,867.6480102539062,2,final_v3@600,317,867.6480102539062,3,final_v3@600,317,867.6480102539062,4,local@600,9999,1158
1637090829,4,1000,700,21,1,final_v3@600,1112,3112,2,final_v3@600,1112,3064,3,final_v3@600,1112,3052,4,local@600,1112,3156
1637091404,6,900,841,21,1,final_v3@600,1012,3089,2,final_v3@600,1012,2995,3,final_v3@600,1012,2843,4,local@600,1012,2985
1637089202,10,800,841,15,1,final_v3@600,859,2372,2,final_v3@600,859,2284,3,final_v3@600,859,2356,4,local@600,859,2528
1637089615,10,800,768,15,1,final_v3@600,859,2490,2,final_v3@600,859,2198,3,final_v3@600,859,2270,4,local@600,859,2270
1637090012,8,1200,154,21,1,final_v3@600,1312,3046,2,final_v3@600,1312,3046,3,final_v3@600,1312,3112,4,local@600,1312,3324
1637090604,6,900,260,21,1,final_v3@600,1012,2766,2,final_v3@600,1012,2742,3,final_v3@600,1012,2754,4,local@600,1012,3042
1637091110,1,600,536,11,1,final_v3@600,632,2119,2,final_v3@600,632,2119,3,final_v3@600,632,2169,4,local@600,632,2137
1637089207,2,900,981,9,1,final_v3@600,922,3295,2,final_v3@600,922,3357,3,final_v3@600,922,3313,4,local@600,922,3259
1637089617,9,1000,763,21,1,final_v3@600,1112,2284,2,final_v3@600,1112,2316,3,final_v3@600,1112,2248,4,local@600,1112,2368
1637090130,5,850,384,17,1,final_v3@600,924,2706,2,final_v3@600,924,2694,3,final_v3@600,924,2730,4,local@600,924,2718
1637090555,1,600,884,11,1,final_v3@600,632,1918,2,final_v3@600,632,1918,3,final_v3@600,632,1996,4,local@600,632,1788
1637090836,7,800,928,21,1,final_v3@600,912,2160,2,final_v3@600,912,2776,3,final_v3@600,912,2570,4,local@600,912,3482
1637091311,5,850,344,17,1,final_v3@600,924,2694,2,final_v3@600,924,2586,3,final_v3@600,924,2622,4,local@600,924,2874
1637089235,2,900,531,9,1,final_v3@600,922,3252,2,final_v3@600,922,3252,3,final_v3@600,922,3306,4,local@600,922,3222
1637089646,4,1000,426,21,1,final_v3@600,1112,2944,2,final_v3@600,1112,2896,3,final_v3@600,1112,2884,4,local@600,1112,3276
1637090206,5,850,641,17,1,final_v3@600,924,2394,2,final_v3@600,924,2334,3,final_v3@600,924,2370,4,local@600,924,2310
1637090624,5,850,773,17,1,final_v3@600,924,2682,2,final_v3@600,924,2718,3,final_v3@600,924,2754,4,local@600,924,2694
1637091047,9,1000,933,21,1,final_v3@600,1112,2262,2,final_v3@600,351,828.5440063476562,3,final_v3@600,351,876.5440063476562,4,local@600,1112,2206
1637091520,5,850,673,17,1,final_v3@600,924,2214,2,final_v3@600,924,2346,3,final_v3@600,924,2382,4,local@600,924,2394
1637089225,2,900,673,9,1,final_v3@600,922,2655,2,final_v3@600,922,2655,3,final_v3@600,922,2787,4,local@600,922,2835
1637089627,7,800,809,21,1,final_v3@600,912,2050,2,final_v3@600,912,2466,3,final_v3@600,912,2466,4,local@600,686,2957.47998046875
1637090142,2,900,114,9,1,final_v3@600,922,3048,2,final_v3@600,922,3048,3,final_v3@600,922,3036,4,local@600,922,3132
1637090549,4,1000,319,21,1,final_v3@600,1112,2650,2,final_v3@600,1112,2626,3,final_v3@600,1112,2614,4,local@600,1112,2846
1637091112,4,1000,950,21,1,final_v3@600,1112,3285,2,final_v3@600,1112,2865,3,final_v3@600,1112,2853,4,local@600,1112,3189
1637089231,4,1000,300,21,1,final_v3@600,1112,2876,2,final_v3@600,1112,2828,3,final_v3@600,1112,2816,4,local@600,1112,3192
1637089802,10,800,716,15,1,final_v3@600,859,2841,2,final_v3@600,859,2741,3,final_v3@600,859,2813,4,local@600,859,2885
1637090203,5,850,590,17,1,final_v3@600,924,2812,2,final_v3@600,924,2800,3,final_v3@600,924,2872,4,local@600,924,2904
1637090623,10,800,62,15,1,final_v3@600,859,2651,2,final_v3@600,859,2551,3,final_v3@600,859,2623,4,local@600,859,2627
1637091029,1,600,236,11,1,final_v3@600,632,1772,2,final_v3@600,632,1772,3,final_v3@600,632,1854,4,local@600,632,1934
1637091313,4,1000,388,21,1,final_v3@600,272,825.1680297851562,2,final_v3@600,1112,2734,3,final_v3@600,1112,2722,4,local@600,1112,2762
1637089219,1,600,388,11,1,final_v3@600,633,1841,2,final_v3@600,633,1841,3,final_v3@600,633,1935,4,local@600,633,1859
1637089506,7,800,103,21,1,final_v3@600,912,2137,2,final_v3@600,912,2623,3,final_v3@600,912,2623,4,local@600,912,3513
1637090008,1,600,671,11,1,final_v3@600,633,1809,2,final_v3@600,633,1809,3,final_v3@600,633,1887,4,local@600,633,1851
1637090290,3,1000,347,19,1,final_v3@600,1093,2732,2,final_v3@600,1093,2752,3,final_v3@600,1093,2732,4,local@600,1093,3112
1637090840,7,800,464,21,1,final_v3@600,912,2021,2,final_v3@600,912,2687,3,final_v3@600,912,2795,4,local@600,912,3073
1637089219,9,1000,840,21,1,final_v3@600,1112,2678,2,final_v3@600,1112,2674,3,final_v3@600,1112,2654,4,local@600,1112,2566
1637089741,4,1000,311,21,1,final_v3@600,1112,2984,2,final_v3@600,1112,2936,3,final_v3@600,1112,2924,4,local@600,1112,3228
1637090315,2,900,647,9,1,final_v3@600,922,2721,2,final_v3@600,922,2721,3,final_v3@600,922,2763,4,local@600,922,2907
1637090718,8,1200,172,21,1,final_v3@600,324,568.8800048828125,2,final_v3@600,324,580.8800048828125,3,final_v3@600,324,728.8800048828125,4,local@600,9999,1358
1637090881,5,850,539,17,1,final_v3@600,924,2332,2,final_v3@600,924,2320,3,final_v3@600,924,2392,4,local@600,924,2312
1637091302,4,1000,839,21,1,final_v3@600,1112,2712,2,final_v3@600,1112,2664,3,final_v3@600,1112,2652,4,local@600,1112,3060
1637089206,1,600,839,11,1,final_v3@600,633,1805,2,final_v3@600,633,1805,3,final_v3@600,633,1847,4,local@600,633,1851
1637089490,2,900,96,9,1,final_v3@600,921,3066,2,final_v3@600,921,3066,3,final_v3@600,921,3096,4,local@600,9999,3084
1637089899,8,1200,468,21,1,final_v3@600,1312,2966,2,final_v3@600,1312,2858,3,final_v3@600,1312,3170,4,local@600,1312,2958
1637090473,3,1000,703,19,1,final_v3@600,1093,3025,2,final_v3@600,1093,3025,3,final_v3@600,1093,3025,4,local@600,1093,3213
1637091032,10,800,964,15,1,final_v3@600,859,2687,2,final_v3@600,859,2623,3,final_v3@600,859,2695,4,local@600,859,2783
1637089204,10,800,934,15,1,final_v3@600,859,2747,2,final_v3@600,859,2655,3,final_v3@600,859,2727,4,local@600,859,2719
1637089630,7,800,115,21,1,final_v3@600,912,2215,2,final_v3@600,912,2743,3,final_v3@600,912,2979,4,local@600,912,2815
1637090100,9,1000,676,21,1,final_v3@600,1112,2514,2,final_v3@600,1112,2514,3,final_v3@600,1112,2526,4,local@600,1112,2742
1637090641,4,1000,706,21,1,final_v3@600,1112,3342,2,final_v3@600,1112,3052,3,final_v3@600,1112,3052,4,local@600,1112,3270
1637091217,5,850,158,17,1,final_v3@600,924,2694,2,final_v3@600,924,2682,3,final_v3@600,924,2718,4,local@600,924,2490
1637091639,8,1200,70,21,1,final_v3@600,1312,3105,2,final_v3@600,1312,3093,3,final_v3@600,1312,3153,4,local@600,1312,3285
1637089223,5,850,70,17,1,final_v3@600,924,2250,2,final_v3@600,924,2286,3,final_v3@600,924,2322,4,local@600,924,2310
1637089644,6,900,278,21,1,final_v3@600,1012,3225,2,final_v3@600,1012,3213,3,final_v3@600,1012,3313,4,local@600,1012,3497
1637090151,7,800,721,21,1,final_v3@600,9999,2738,2,final_v3@600,911,2986,3,final_v3@600,911,2962,4,local@600,910,3050
1637090615,7,800,208,21,1,final_v3@600,511,1929.97998046875,2,final_v3@600,394,1864.9200439453125,3,final_v3@600,394,1812.9200439453125,4,local@600,9999,2758
1637090931,9,1000,231,21,1,final_v3@600,1112,2731,2,final_v3@600,1112,2683,3,final_v3@600,1112,2701,4,local@600,1112,2589
1637089241,1,600,810,11,1,final_v3@600,633,1476,2,final_v3@600,633,1476,3,final_v3@600,633,1542,4,local@600,633,1470
1637089518,9,1000,609,21,1,final_v3@600,350,797.4000244140625,2,final_v3@600,377,711.2880249023438,3,final_v3@600,1112,1635,4,local@600,1112,1965
1637090002,2,900,52,9,1,final_v3@600,324,947.8400268554688,2,final_v3@600,324,947.8400268554688,3,final_v3@600,9999,1142,4,local@600,324,1101.8399658203125
1637090154,9,1000,94,21,1,final_v3@600,1112,3003,2,final_v3@600,1112,2953,3,final_v3@600,1112,2965,4,local@600,1112,2935
1637090686,2,900,393,9,1,final_v3@600,922,3309,2,final_v3@600,922,3309,3,final_v3@600,922,3345,4,local@600,922,3237
1637091092,5,850,969,17,1,final_v3@600,924,2344,2,final_v3@600,924,2332,3,final_v3@600,924,2404,4,local@600,924,2412
